rhythmbox-plugin-alternative-toolbar	0.21.0-1	installed
rhythmbox-plugins	3.4.9-4ubuntu1	installed
ripgrep	15.2.0-1	installed
rpcsvc-proto	1.4.4-1	installed
rsync	3.4.4+ds1-1build1	installed
rsyslog	8.2608.0-4ubuntu2	installed
rtkit	0.14-1ubuntu1	installed
ruby	1:3.3build1	installed
ruby-csv	3.3.6-1	installed
ruby-did-you-mean	2.0.0-1	installed
ruby-net-telnet	0.2.0-1build1	installed
ruby-ruby2-keywords	0.0.5-1build1	installed
ruby-rubygems	4.0.18-1	installed
ruby-sdbm:arm64	1.0.0-5build6	installed
ruby-webrick	1.9.2-2	installed
ruby-xmlrpc	0.3.3-2build1	installed
ruby3.3	3.3.8-2.2ubuntu4	installed
rubygems-integration	1.20.1	installed
rust-1.95-src	1.95.0+dfsg-0ubuntu1	installed
rust-coreutils	0.10.0-1ubuntu3	installed
rustc	1.93.1ubuntu1	installed
rustc-1.93	1.93.1+dfsg-0ubuntu6	installed
rustc-1.95	1.95.0+dfsg-0ubuntu1	installed
rygel	45.0-1ubuntu1	installed
samba-libs:arm64	2:4.24.6+dfsg-1ubuntu1	installed
sane-airscan	0.99.37-2	installed
sane-utils	1.4.0-1ubuntu2	installed
sbsigntool	0.9.5-2build1	installed
screen	5.0.1-3	installed
seahorse	47.0.1-4	installed
secureboot-db	1.9build2	installed
sed	4.9-3	installed
sensible-utils	0.0.26build1	installed
sgml-base	1.31+nmu1build1	installed
sgml-data	2.0.11+nmu1build1	installed
shared-mime-info	2.4-5build3	installed
shim-signed	1.59+15.8-0ubuntu2	installed
shotwell	0.32.15-1.1ubuntu1	installed
shotwell-common	0.32.15-1.1ubuntu1	installed
showtime	50.0-2	installed
simple-scan	50.0-2	installed
snapd	2.77.1+ubuntu26.10.1	installed
software-properties-common	0.122	installed
sound-icons	0.1-8build1	installed
sound-theme-freedesktop	0.8-7build1	installed
speech-dispatcher	0.12.1-4ubuntu1	installed
speech-dispatcher-audio-plugins:arm64	0.12.1-4ubuntu1	installed
speech-dispatcher-espeak-ng	0.12.1-4ubuntu1	installed
sphinx-rtd-theme-common	3.1.0+dfsg-2	installed
spice-vdagent	0.23.0-3	installed
squashfs-tools	1:4.7.5-1	installed
sqv	1.4.0-1ubuntu2	installed
ssl-cert	1.2.0ubuntu1	installed
sssd	2.12.0-4ubuntu2	installed
sssd-ad	2.12.0-4ubuntu2	installed
sssd-ad-common	2.12.0-4ubuntu2	installed
sssd-common	2.12.0-4ubuntu2	installed
sssd-ipa	2.12.0-4ubuntu2	installed
sssd-krb5	2.12.0-4ubuntu2	installed
sssd-krb5-common	2.12.0-4ubuntu2	installed
sssd-ldap	2.12.0-4ubuntu2	installed
sssd-proxy	2.12.0-4ubuntu2	installed
strace	7.0+ds-1ubuntu1	installed
sudo	1.9.17p2-7ubuntu3	installed
sudo-common	1.2ubuntu	installed
sudo-rs	0.2.14-1ubuntu2	installed
switcheroo-control	3.0-4	installed
sysprof	50.0-3	installed
sysstat	12.7.7-0ubuntu2	installed
system-config-printer-common	1.5.18-4ubuntu2	installed
system-config-printer-udev	1.5.18-4ubuntu2	installed
systemd	261.2-1ubuntu1	installed
systemd-cryptsetup	261.2-1ubuntu1	installed
systemd-dev	261.2-1ubuntu1	installed
systemd-hwe-hwdb	259.5.3ubuntu	installed
systemd-oomd	261.2-1ubuntu1	installed
systemd-resolved	261.2-1ubuntu1	installed
systemd-sysv	261.2-1ubuntu1	installed
sysvinit-utils	3.18-1ubuntu1	installed
tar	1.35+dfsg-4	installed
tcl	8.6.18	installed
tcl8.6	8.6.18+dfsg-1	installed
tcpdump	4.99.6-2build1	installed
tecla	50.0-2	installed
telnet	0.17+2.8-2ubuntu1	installed
thunderbird	2:1snap1-0ubuntu5	installed
thunderbird-locale-en	2:1snap1-0ubuntu5	installed
thunderbird-locale-en-gb	2:1snap1-0ubuntu5	installed
thunderbird-locale-en-us	2:1snap1-0ubuntu5	installed
time	1.10-0.1	installed
tinysparql	3.11.1-2	installed
tnftp	20260211-2build1	installed
tpm-udev	4.1.3-7ubuntu1	installed
trace-cmd	3.4-1	installed
transmission-common	4.1.3+dfsg-1ubuntu2	installed
transmission-gtk	4.1.3+dfsg-1ubuntu2	installed
tzdata	2026c-1ubuntu1	installed
u-boot-tools	2025.10-0ubuntu4	installed
ubuntu-advantage-desktop-daemon	1.13build1	installed
ubuntu-desktop	1.575	installed
ubuntu-desktop-minimal	1.575	installed
ubuntu-docs	26.04.1	installed
ubuntu-drivers-common	1:0.10.10	installed
ubuntu-insights	1.0.0ubuntu	installed
ubuntu-kernel-accessories	1.575	installed
ubuntu-keyring	2026.08.18	installed
ubuntu-minimal	1.575	installed
ubuntu-pro-client	38ubuntu0	installed
ubuntu-pro-client-l10n	38ubuntu0	installed
ubuntu-release-upgrader-core	1:26.10.8	installed
ubuntu-release-upgrader-gtk	1:26.10.8	installed
ubuntu-session	51~beta-0ubuntu2	installed
ubuntu-settings	26.10.1	installed
ubuntu-standard	1.575	installed
ubuntu-wallpapers	26.04.2	installed
ubuntu-wallpapers-resolute	26.04.2	installed
ubuntu-x1e-settings	34	installed
ubuntu-x1e-settings-nogrub	34	installed
ucf	3.0056	installed
udev	261.2-1ubuntu1	installed
udisks2	2.11.2-1ubuntu1	installed
ufw	0.36.2-10	installed
unattended-upgrades	2.12ubuntu9	installed
uno-libs-private	4:26.8.0.3-0ubuntu1	installed
unzip	6.0-31ubuntu1	installed
update-inetd	4.54build1	installed
update-manager	1:26.10.1	installed
update-manager-core	1:26.10.1	installed
update-notifier	3.212	installed
update-notifier-common	3.212	installed
upower	1.91.3-1	installed
ure	4:26.8.0.3-0ubuntu1	installed
usb-modeswitch	2.6.2-1ubuntu1	installed
usb-modeswitch-data	20251207-1	installed
usb.ids	2026.06.26-1	installed
usbmuxd	1.1.1-7	installed
usbutils	1:019-1	installed
user-session-migration	0.5.2	installed
util-linux	2.41.3-3ubuntu2	installed
uuid-runtime	2.41.3-3ubuntu2	installed
vim-common	2:9.2.0858-1ubuntu1	installed
vim-tiny	2:9.2.0858-1ubuntu1	installed
wamerican	2020.12.07-4build1	installed
wbritish	2020.12.07-4build1	installed
webp-pixbuf-loader:arm64	0.2.7-3	installed
wget	1.25.0-3ubuntu1	installed
whiptail	0.52.25-2ubuntu1	installed
whoopsie	0.2.82ubuntu	installed
whoopsie-preferences	23build4	installed
wireless-regdb	2026.05.30-0ubuntu1	installed
wireplumber	0.5.15-1ubuntu2	installed
wpasupplicant	2:2.11-2ubuntu2	installed
wsdd	2:0.8-5ubuntu1	installed
x11-common	1:7.7+26ubuntu2	installed
x11-utils	7.7+7build1	installed
x11-xkb-utils	7.7+9build1	installed
x11-xserver-utils	7.7+11build1	installed
xauth	1:1.1.2-1.1build1	installed
xbrlapi	6.9.1+repack-1ubuntu1	installed
xcursor-themes	1.0.6-0ubuntu2	installed
xdg-dbus-proxy	0.1.8-1	installed
xdg-desktop-portal	1.21.1+ds-1ubuntu4	installed
xdg-desktop-portal-gnome	51~alpha-0ubuntu1	installed
xdg-desktop-portal-gtk	1.15.3-2ubuntu2	installed
xdg-terminal-exec	0.14.3-2	installed
xdg-user-dirs	0.20-1	installed
xdg-user-dirs-gtk	0.16-1	installed
xdg-utils	1.2.1-2ubuntu2	installed
xfonts-base	1:1.0.5+nmu1build1	installed
xfonts-cyrillic	1:1.0.5+nmu1build1	installed
xfonts-encodings	1:1.0.5-0ubuntu3	installed
xfonts-scalable	1:1.0.3-1.3build1	installed
xfonts-utils	1:7.7+7build1	installed
xkb-data	2.47-1	installed
xml-core	0.21	installed
xserver-common	2:21.1.22-1ubuntu4	installed
xvfb	2:21.1.22-1ubuntu4	installed
xwayland	2:24.1.13-1	installed
xxd	2:9.2.0858-1ubuntu1	installed
xz-utils	5.8.3-1	installed
yaru-theme-gnome-shell	26.10.2ubuntu	installed
yaru-theme-gtk	26.10.2ubuntu	installed
yaru-theme-icon	26.10.2ubuntu	installed
yaru-theme-sound	26.10.2ubuntu	installed
yelp	49.1-3	installed
yelp-xsl	49.0-3	installed
zenity	4.2.2-1	installed
zenity-common	4.2.2-1	installed
zip	3.0-16ubuntu1	installed
zlib1g:arm64	1:1.3.dfsg+really1.3.2-3ubuntu1	installed
zlib1g-dev:arm64	1:1.3.dfsg+really1.3.2-3ubuntu1	installed
zstd	1.5.7+dfsg-4	installed
